#,STATE,LGA NAME,LGA CODE,WARD NAME,WARD CODE,Councillor,Start,End,
2843,EKITI,EKITI SOUTH WEST,05,ILAWE VI,06,,,,EK0506
2844,EKITI,EKITI SOUTH WEST,05,ILAWE VII,07,,,,EK0507
2845,EKITI,EKITI SOUTH WEST,05,IGBARA ODO I,08,,,,EK0508
2846,EKITI,EKITI SOUTH WEST,05,IGBARA ODO II,09,,,,EK0509
2847,EKITI,EKITI SOUTH WEST,05,OGOTUN I,10,,,,EK0510
2848,EKITI,EKITI SOUTH WEST,05,OGOTUN II,11,,,,EK0511
2849,EKITI,EMURE,06,ODO-EMURE I,01,,,,EK0601
2850,EKITI,EMURE,06,ODO-EMURE II,02,,,,EK0602
2851,EKITI,EMURE,06,ODO-EMURE III,03,,,,EK0603
2852,EKITI,EMURE,06,ODO-EMURE IV,04,,,,EK0604
2853,EKITI,EMURE,06,ODO-EMURE V,05,,,,EK0605
2854,EKITI,EMURE,06,ODO-EMURE VI,06,,,,EK0606
2855,EKITI,EMURE,06,IDAMUDU I,07,,,,EK0607
2856,EKITI,EMURE,06,IDAMUDU II,08,,,,EK0608
2857,EKITI,EMURE,06,OGBONTIORO I,09,,,,EK0609
2858,EKITI,EMURE,06,OGBONTIORO II,10,,,,EK0610
2859,EKITI,GBOYIN,07,RGBE/IRO,01,,,,EK0701
2860,EKITI,GBOYIN,07,ODE I,02,,,,EK0702
2861,EKITI,GBOYIN,07,ODE II,03,,,,EK0703
2862,EKITI,GBOYIN,07,ODE III,04,,,,EK0704
2863,EKITI,GBOYIN,07,IMESI,05,,,,EK0705
2864,EKITI,GBOYIN,07,AGBADO,06,,,,EK0706
2865,EKITI,GBOYIN,07,AISEGBA I,07,,,,EK0707
2866,EKITI,GBOYIN,07,AISEGBA II,08,,,,EK0708
2867,EKITI,GBOYIN,07,ILUOMOBA,09,,,,EK0709
2868,EKITI,GBOYIN,07,IJAN,10,,,,EK0710
2869,EKITI,IDO/OSI,08,IDO I,01,,,,EK0801
2870,EKITI,IDO/OSI,08,IDO II,02,,,,EK0802
2871,EKITI,IDO/OSI,08,IFAKI I,03,,,,EK0803
2872,EKITI,IDO/OSI,08,IFAKI II,04,,,,EK0804
2873,EKITI,IDO/OSI,08,ILOGBO,05,,,,EK0805
2874,EKITI,IDO/OSI,08,USI,06,,,,EK0806
2875,EKITI,IDO/OSI,08,OSI,07,,,,EK0807
2876,EKITI,IDO/OSI,08,ORIN/ORA,08,,,,EK0808
2877,EKITI,IDO/OSI,08,IGBOLE/IFISIN/AAYE,09,,,,EK0809
2878,EKITI,IDO/OSI,08,AYETORO I,10,,,,EK0810
2879,EKITI,IDO/OSI,08,AYETORO II,11,,,,EK0811
2880,EKITI,IJERO,09,IJERO WARD ‘A’,01,,,,EK0901
2881,EKITI,IJERO,09,IJERO WARD ‘B’,02,,,,EK0902
2882,EKITI,IJERO,09,IJERO WARD ‘C’,03,,,,EK0903
2883,EKITI,IJERO,09,IJERO WARD ‘D’,04,,,,EK0904
2884,EKITI,IJERO,09,IPOTI WARD ‘A’,05,,,,EK0905
2885,EKITI,IJERO,09,IPOTI WARD ‘B’,06,,,,EK0906
2886,EKITI,IJERO,09,ODO OWA WARD,07,,,,EK0907
2887,EKITI,IJERO,09,IKORO WARD ‘A’,08,,,,EK0908
2888,EKITI,IJERO,09,ILORO WARD ‘B’,09,,,,EK0909
2889,EKITI,IJERO,09,ILORO/IJURIN WARD ‘B’,10,,,,EK0910
2890,EKITI,IJERO,09,EKAMARUN WARD,11,,,,EK0911
2891,EKITI,IJERO,09,EKAMETA WARD,12,,,,EK0912
2892,EKITI,IKERE,10,ATIBA/AAFIN,01,,,,EK1001
2893,EKITI,IKERE,10,OKERUKU,02,,,,EK1002
2894,EKITI,IKERE,10,UGELE/AROKUN,03,,,,EK1003
2895,EKITI,IKERE,10,AGBADO/OYO,04,,,,EK1004
2896,EKITI,IKERE,10,OGBONJANA,05,,,,EK1005
2897,EKITI,IKERE,10,OKE-OSUN,06,,,,EK1006
2898,EKITI,IKERE,10,IDEMO,07,,,,EK1007
2899,EKITI,IKERE,10,ILAPETU/IJAO,08,,,,EK1008
2900,EKITI,IKERE,10,ARE/ARAROMI,09,,,,EK1009
2901,EKITI,IKERE,10,AFAO/KAJOLA/AYETORO,10,,,,EK1010
2902,EKITI,IKERE,10,ODOSE,11,,,,EK1011
2903,EKITI,IKOLE,11,IKOLE WEST I,01,,,,EK1101
2904,EKITI,IKOLE,11,IKOLE WEST II,02,,,,EK1102
2905,EKITI,IKOLE,11,IKOLE EAST,03,,,,EK1103
2906,EKITI,IKOLE,11,IKOLE NORTH,04,,,,EK1104
2907,EKITI,IKOLE,11,IKOLE SOUTH,05,,,,EK1105
2908,EKITI,IKOLE,11,ARAROMI/BALORUNDURO,06,,,,EK1106
2909,EKITI,IKOLE,11,IJESA ISU,07,,,,EK1107
2910,EKITI,IKOLE,11,ODO AYEDUN I,08,,,,EK1108
2911,EKITI,IKOLE,11,ODO AYEDUN/AYEBODE,09,,,,EK1109
2912,EKITI,IKOLE,11,OKE AYEDUN/ESUN,10,,,,EK1110
2913,EKITI,IKOLE,11,IPA/OKE AKO/IRELE,11,,,,EK1111
2914,EKITI,IKOLE,11,ITAPAJI/IYEMERO,12,,,,EK1112
2915,EKITI,ILEJEMEJE,12,EWU,01,,,,EK1201
2916,EKITI,ILEJEMEJE,12,EDA ONIYO,02,,,,EK1202
2917,EKITI,ILEJEMEJE,12,OBADA,03,,,,EK1203
2918,EKITI,ILEJEMEJE,12,IYE I,04,,,,EK1204
2919,EKITI,ILEJEMEJE,12,IYE II,05,,,,EK1205
2920,EKITI,ILEJEMEJE,12,IYE III,06,,,,EK1206
2921,EKITI,ILEJEMEJE,12,IJESAMODU,07,,,,EK1207
2922,EKITI,ILEJEMEJE,12,ILUDUN I,08,,,,EK1208
2923,EKITI,ILEJEMEJE,12,ILUDUN II,09,,,,EK1209
2924,EKITI,ILEJEMEJE,12,IPERE,10,,,,EK1210
2925,EKITI,IREPODU/IFELO DUN,13,AFAO,01,,,,EK1301
2926,EKITI,IREPODU/IFELO DUN,13,ARE,02,,,,EK1302
2927,EKITI,IREPODU/IFELO DUN,13,AWE,03,,,,EK1303
2928,EKITI,IREPODU/IFELO DUN,13,AWO,04,,,,EK1304
2929,EKITI,IREPODU/IFELO DUN,13,IGBEMO,05,,,,EK1305
2930,EKITI,IREPODU/IFELO DUN,13,IGBEDE I,06,,,,EK1306
2931,EKITI,IREPODU/IFELO DUN,13,IGBEDE II,07,,,,EK1307
2932,EKITI,IREPODU/IFELO DUN,13,IGBEDE III,08,,,,EK1308
2933,EKITI,IREPODU/IFELO DUN,13,IROPORA/ESURE/EYIO,09,,,,EK1309
2934,EKITI,IREPODU/IFELO DUN,13,IWOROKO,10,,,,EK1310
2935,EKITI,IREPODU/IFELO DUN,13,IYIN I,11,,,,EK1311
2936,EKITI,IREPODU/IFELO DUN,13,IYIN II,12,,,,EK1312
2937,EKITI,ISE/ORUN,14,ODO ISE I,01,,,,EK1401
2938,EKITI,ISE/ORUN,14,ODO ISE II,02,,,,EK1402
2939,EKITI,ISE/ORUN,14,ODO ISE III,03,,,,EK1403
2940,EKITI,ISE/ORUN,14,ERINWA I,04,,,,EK1404
2941,EKITI,ISE/ORUN,14,ERINWA II,05,,,,EK1405
2942,EKITI,ISE/ORUN,14,ORAYE I,06,,,,EK1406
2943,EKITI,ISE/ORUN,14,ORAYE II,07,,,,EK1407
2944,EKITI,ISE/ORUN,14,ORAYE III,08,,,,EK1408
2945,EKITI,ISE/ORUN,14,ORUN I,09,,,,EK1409
2946,EKITI,ISE/ORUN,14,ORUN II,10,,,,EK1410
2947,EKITI,MOBA,15,OTUN I,01,,,,EK1501
2948,EKITI,MOBA,15,OTUN II,02,,,,EK1502
2949,EKITI,MOBA,15,OTUN III,03,,,,EK1503
2950,EKITI,MOBA,15,IGOGO I,04,,,,EK1504
2951,EKITI,MOBA,15,IGOGO II,05,,,,EK1505
2952,EKITI,MOBA,15,ERINMOPE I,06,,,,EK1506
2953,EKITI,MOBA,15,ERINMOPE II,07,,,,EK1507
2954,EKITI,MOBA,15,IKUN I,08,,,,EK1508
2955,EKITI,MOBA,15,IKUN II,09,,,,EK1509
2956,EKITI,MOBA,15,OSUN,10,,,,EK1510
2957,EKITI,MOBA,15,OSAN,11,,,,EK1511
2958,EKITI,OYE,16,ITAPA/OSUN,01,,,,EK1601
2959,EKITI,OYE,16,OYE I,02,,,,EK1602
2960,EKITI,OYE,16,OYE II,03,,,,EK1603
2961,EKITI,OYE,16,AYEGBAJU,04,,,,EK1604
2962,EKITI,OYE,16,ILUPEJU I,05,,,,EK1605
2963,EKITI,OYE,16,ILUPEJU II,06,,,,EK1606
2964,EKITI,OYE,16,IRE I,07,,,,EK1607
2965,EKITI,OYE,16,IRE II,08,,,,EK1608
2966,EKITI,OYE,16,AYEDE NORTH,09,,,,EK1609
2967,EKITI,OYE,16,AYEDE SOUTH ITAJI,10,,,,EK1610
2968,EKITI,OYE,16,ISAN/ILAFON/ILEMESO,11,,,,EK1611
2969,EKITI,OYE,16,OMU OKE/OMU ODO I/IJELUU,12,,,,EK1612
2970,ENUGU,ANINRI,01,ODUMA I,01,,,,EN0101
2971,ENUGU,ANINRI,01,ODUMA II,02,,,,EN0102
2972,ENUGU,ANINRI,01,ODUMA III,03,,,,EN0103
2973,ENUGU,ANINRI,01,ODUMA IV,04,,,,EN0104
2974,ENUGU,ANINRI,01,NNENWE I,05,,,,EN0105
2975,ENUGU,ANINRI,01,NNENWE II,06,,,,EN0106
2976,ENUGU,ANINRI,01,NNENWE III,07,,,,EN0107
2977,ENUGU,ANINRI,01,NDEABO,08,,,,EN0108
2978,ENUGU,ANINRI,01,OKPANKU,09,,,,EN0109
2979,ENUGU,ANINRI,01,MPU,10,,,,EN0110
2980,ENUGU,AWGU,02,AWGU I,01,,,,EN0201
2981,ENUGU,AWGU,02,AWGU II,02,,,,EN0202
2982,ENUGU,AWGU,02,MGBOWO,03,,,,EN0203
2983,ENUGU,AWGU,02,AGBOGUGU,04,,,,EN0204
2984,ENUGU,AWGU,02,IHE,05,,,,EN0205
2985,ENUGU,AWGU,02,OBEAGU,06,,,,EN0206
2986,ENUGU,AWGU,02,MGBIDI/MMAKU,07,,,,EN0207
2987,ENUGU,AWGU,02,ANIKENANO/UGUEME,08,,,,EN0208
2988,ENUGU,AWGU,02,OWELLI/AMOLI/UGBO/ OGUGU,09,,,,EN0209
2989,ENUGU,AWGU,02,ISIAWA/OGUGU/AGBUD U ITUKU,10,,,,EN0210
2990,ENUGU,AWGU,02,OGBAKU,11,,,,EN0211
2991,ENUGU,ENUGU-EAST,03,ABAKPA I,01,,,,EN0301
2992,ENUGU,ENUGU-EAST,03,ABAKPA II,02,,,,EN0302
2993,ENUGU,ENUGU-EAST,03,UMUENWENE,03,,,,EN0303
2994,ENUGU,ENUGU-EAST,03,AMORJI,04,,,,EN0304
2995,ENUGU,ENUGU-EAST,03,MBULUIYIUKWU,05,,,,EN0305
2996,ENUGU,ENUGU-EAST,03,MBULUOWEHE,06,,,,EN0306
2997,ENUGU,ENUGU-EAST,03,MBULU-NJODO WEST,07,,,,EN0307
2998,ENUGU,ENUGU-EAST,03,UMUOCHIGBO,08,,,,EN0308
2999,ENUGU,ENUGU-EAST,03,TRANS EKULU,09,,,,EN0309
3000,ENUGU,ENUGU-EAST,03,IBAGWA-NIKE/EDEM,10,,,,EN0310
3001,ENUGU,ENUGU-EAST,03,UGWUGO NIKE,11,,,,EN0311
3002,ENUGU,ENUGU-EAST,03,MBULU-NJODO EAST,12,,,,EN0312
3003,ENUGU,ENUGU-NORTH,04,ASATA TOWNSHIP,01,,,,EN0401
3004,ENUGU,ENUGU-NORTH,04,OMUNEVO,02,,,,EN0402
3005,ENUGU,ENUGU-NORTH,04,IHEWUZI,03,,,,EN0403
3006,ENUGU,ENUGU-NORTH,04,ONU-ASATA,04,,,,EN0404
3007,ENUGU,ENUGU-NORTH,04,OGBETTE EAST,05,,,,EN0405
3008,ENUGU,ENUGU-NORTH,04,OGBETTE WEST,06,,,,EN0406
3009,ENUGU,ENUGU-NORTH,04,GRA,07,,,,EN0407
3010,ENUGU,ENUGU-NORTH,04,OGUI NEW LAYOUT,08,,,,EN0408
3011,ENUGU,ENUGU-NORTH,04,CHINA TOWN,09,,,,EN0409
3012,ENUGU,ENUGU-NORTH,04,NEW HAVEN,10,,,,EN0410
3013,ENUGU,ENUGU-NORTH,04,INDEPENDENCE LAYOUT,11,,,,EN0411
3014,ENUGU,ENUGU-NORTH,04,UDI SIDING/IVA VALLAY,12,,,,EN0412
3015,ENUGU,ENUGU-NORTH,04,OGUI TOWNSHIP,13,,,,EN0413
3016,ENUGU,ENUGU-SOUTH,05,AMECHI I,01,,,,EN0501
3017,ENUGU,ENUGU-SOUTH,05,AMECHI II,02,,,,EN0502
3018,ENUGU,ENUGU-SOUTH,05,OBEAGU I,03,,,,EN0503
3019,ENUGU,ENUGU-SOUTH,05,UWANI EAST,04,,,,EN0504
3020,ENUGU,ENUGU-SOUTH,05,UWANI WEST,05,,,,EN0505
3021,ENUGU,ENUGU-SOUTH,05,ACHARA LAYOUT EAST,06,,,,EN0506
3022,ENUGU,ENUGU-SOUTH,05,ACHARA LAYOUT WEST,07,,,,EN0507
3023,ENUGU,ENUGU-SOUTH,05,AWKUNANAW EAST,08,,,,EN0508
3024,ENUGU,ENUGU-SOUTH,05,AWKUNANAW WEST,09,,,,EN0509
3025,ENUGU,ENUGU-SOUTH,05,UGWU AJI,10,,,,EN0510
3026,ENUGU,ENUGU-SOUTH,05,OBEAGU II,11,,,,EN0511
3027,ENUGU,ENUGU-SOUTH,05,AKWUKE,12,,,,EN0512
3028,ENUGU,ENUGU-SOUTH,05,MARYLAND,13,,,,EN0513
3029,ENUGU,EZEAGU,06,OLO/AMAGU/UMULIKP A,01,,,,EN0601
3030,ENUGU,EZEAGU,06,AWHA,02,,,,EN0602
3031,ENUGU,EZEAGU,06,AGUOBU-OWA I,03,,,,EN0603
3032,ENUGU,EZEAGU,06,AGUOBU-OWA II,04,,,,EN0604
3033,ENUGU,EZEAGU,06,UMANA NDIAGU,05,,,,EN0605
3034,ENUGU,EZEAGU,06,AGBA UMANA,06,,,,EN0606
3035,ENUGU,EZEAGU,06,UGUOBU (UMUMBA),07,,,,EN0607
3036,ENUGU,EZEAGU,06,UMUMBA NDIUMO,08,,,,EN0608
3037,ENUGU,EZEAGU,06,OCHE I,09,,,,EN0609
3038,ENUGU,EZEAGU,06,OCHE II,10,,,,EN0610
3039,ENUGU,EZEAGU,06,IMERI OWA I,11,,,,EN0611
3040,ENUGU,EZEAGU,06,IMERI OWA II,12,,,,EN0612
3041,ENUGU,EZEAGU,06,MGBAGBU OWA I,13,,,,EN0613
3042,ENUGU,EZEAGU,06,MGBAGBU OWA II,14,,,,EN0614
3043,ENUGU,EZEAGU,06,MGBAGBU OWA III,15,,,,EN0615
3044,ENUGU,EZEAGU,06,IWLLO,16,,,,EN0616
3045,ENUGU,EZEAGU,06,OBINOFIA,17,,,,EN0617
3046,ENUGU,EZEAGU,06,OKPOGHO,18,,,,EN0618
3047,ENUGU,EZEAGU,06,OBEAGU IMAN,19,,,,EN0619
3048,ENUGU,EZEAGU,06,OLO/AMAGU/UMULOK PA,20,,,,EN0620
3049,ENUGU,IGBO ETITI,07,AKU I,01,,,,EN0701
3050,ENUGU,IGBO ETITI,07,AKU II,02,,,,EN0702
3051,ENUGU,IGBO ETITI,07,AKU III,03,,,,EN0703
3052,ENUGU,IGBO ETITI,07,AKU IV,04,,,,EN0704
3053,ENUGU,IGBO ETITI,07,AKU V/IDIEME,05,,,,EN0705
3054,ENUGU,IGBO ETITI,07,EKWEGBE I,06,,,,EN0706
3055,ENUGU,IGBO ETITI,07,EKWEGBE II,07,,,,EN0707
3056,ENUGU,IGBO ETITI,07,OHAODO I,08,,,,EN0708
3057,ENUGU,IGBO ETITI,07,OHAODO II,09,,,,EN0709
3058,ENUGU,IGBO ETITI,07,OZZALLA I,10,,,,EN0710
3059,ENUGU,IGBO ETITI,07,OZZALLA II,11,,,,EN0711
3060,ENUGU,IGBO ETITI,07,DIOGBE/UMUNKO,12,,,,EN0712
3061,ENUGU,IGBO ETITI,07,IKOLI/OHEBE,13,,,,EN0713
3062,ENUGU,IGBO ETITI,07,ONYOHOR/OCHIMA/ID OHA,14,,,,EN0714
3063,ENUGU,IGBO ETITI,07,EJUONA/UDEME,15,,,,EN0715
3064,ENUGU,IGBO ETITI,07,UKEHE I,16,,,,EN0716
3065,ENUGU,IGBO ETITI,07,UKEHE II,17,,,,EN0717
3066,ENUGU,IGBO ETITI,07,UKEHE III,18,,,,EN0718
3067,ENUGU,IGBO ETITI,07,UKEHE IV,19,,,,EN0719
3068,ENUGU,IGBO ETITI,07,UKEHE V,20,,,,EN0720
3069,ENUGU,IGBO-EZE NORTH,08,ESSODO I,01,,,,EN0801
3070,ENUGU,IGBO-EZE NORTH,08,ESSODO II,02,,,,EN0802
3071,ENUGU,IGBO-EZE NORTH,08,ESSODO III,03,,,,EN0803
3072,ENUGU,IGBO-EZE NORTH,08,ETTE I,04,,,,EN0804
3073,ENUGU,IGBO-EZE NORTH,08,ETTE II,05,,,,EN0805
3074,ENUGU,IGBO-EZE NORTH,08,ETTE CENTRAL,06,,,,EN0806
3075,ENUGU,IGBO-EZE NORTH,08,UMUITODO,07,,,,EN0807
3076,ENUGU,IGBO-EZE NORTH,08,UMUITODO,08,,,,EN0808
3077,ENUGU,IGBO-EZE NORTH,08,UMUITODO,09,,,,EN0809
3078,ENUGU,IGBO-EZE NORTH,08,ESSODO,10,,,,EN0810
3079,ENUGU,IGBO-EZE NORTH,08,UMUOZZI I,11,,,,EN0811
3080,ENUGU,IGBO-EZE NORTH,08,UMUOZZI II,12,,,,EN0812
3081,ENUGU,IGBO-EZE NORTH,08,UMUOZZI III,13,,,,EN0813
3082,ENUGU,IGBO-EZE NORTH,08,UMUOZZI IV,14,,,,EN0814
3083,ENUGU,IGBO-EZE NORTH,08,UMUOZZI V,15,,,,EN0815
3084,ENUGU,IGBO-EZE NORTH,08,UMUOZZI VI,16,,,,EN0816
3085,ENUGU,IGBO-EZE NORTH,08,UMUOZZI VII,17,,,,EN0817
3086,ENUGU,IGBO-EZE NORTH,08,UMUOZZI VIII,18,,,,EN0818
3087,ENUGU,IGBO-EZE NORTH,08,UMUOZZI IX,19,,,,EN0819
3088,ENUGU,IGBO-EZE NORTH,08,UMUOZZI X,20,,,,EN0820
3089,ENUGU,IGBO-EZE SOUTH,09,OLOR AGU,01,,,,EN0901
3090,ENUGU,IGBO-EZE SOUTH,09,AMAEBO/HAUSA/YORU BA,02,,,,EN0902
3091,ENUGU,IGBO-EZE SOUTH,09,EZEMA WARD,03,,,,EN0903
3092,ENUGU,IGBO-EZE SOUTH,09,ECHARA,04,,,,EN0904
3093,ENUGU,IGBO-EZE SOUTH,09,IHEAKA (UGO AKOYI WARD),05,,,,EN0905
3094,ENUGU,IGBO-EZE SOUTH,09,IHEAKA (LIKKI/AKUTARA WARD),06,,,,EN0906
3095,ENUGU,IGBO-EZE SOUTH,09,IHEAKPU EZZINGWU,07,,,,EN0907
3096,ENUGU,IGBO-EZE SOUTH,09,IHEAKPU AJUONA OGBUGU,08,,,,EN0908
3097,ENUGU,IGBO-EZE SOUTH,09,ITCH UWANI I,09,,,,EN0909
3098,ENUGU,IGBO-EZE SOUTH,09,ITCHI UWANI II,10,,,,EN0910
3099,ENUGU,IGBO-EZE SOUTH,09,NKALAGU OBUKPA,11,,,,EN0911
3100,ENUGU,IGBO-EZE SOUTH,09,OVOKO AJUONA,12,,,,EN0912
3101,ENUGU,IGBO-EZE SOUTH,09,OVOKO UMUELO/OVOKOAGU,13,,,,EN0913
3102,ENUGU,IGBO-EZE SOUTH,09,OVOKO UMULOLO,14,,,,EN0914
3103,ENUGU,IGBO-EZE SOUTH,09,UHUNOWERRE,15,,,,EN0915
3104,ENUGU,IGBO-EZE SOUTH,09,UNADU,16,,,,EN0916
3105,ENUGU,ISI-UZO,10,IKEM I,01,,,,EN1001
3106,ENUGU,ISI-UZO,10,IKEM II,02,,,,EN1002
3107,ENUGU,ISI-UZO,10,NEKE I,03,,,,EN1003
3108,ENUGU,ISI-UZO,10,NEKE II,04,,,,EN1004
3109,ENUGU,ISI-UZO,10,MBU I,05,,,,EN1005
3110,ENUGU,ISI-UZO,10,MBU II,06,,,,EN1006
3111,ENUGU,ISI-UZO,10,UMUALOR,07,,,,EN1007
3112,ENUGU,ISI-UZO,10,EHA-MUFU I,08,,,,EN1008
3113,ENUGU,ISI-UZO,10,EHA-MUFU II,09,,,,EN1009
3114,ENUGU,ISI-UZO,10,EHA-MUFU III,10,,,,EN1010
3115,ENUGU,ISI-UZO,10,EHA-MUFU IV,11,,,,EN1011
3116,ENUGU,NKANU EAST,11,AMECHI/IDODO/ORUK U,01,,,,EN1101
3117,ENUGU,NKANU EAST,11,AMANKANU/OGBAHU,02,,,,EN1102
3118,ENUGU,NKANU EAST,11,AKPAWFU/ISIENU/AMA NGUNZE,03,,,,EN1103
3119,ENUGU,NKANU EAST,11,IHUOKPARA,04,,,,EN1104
3120,ENUGU,NKANU EAST,11,NARA I,05,,,,EN1105
3121,ENUGU,NKANU EAST,11,NARA II,06,,,,EN1106
3122,ENUGU,NKANU EAST,11,NKEREFI I,07,,,,EN1107
3123,ENUGU,NKANU EAST,11,NKEREFI II,08,,,,EN1108
3124,ENUGU,NKANU EAST,11,AMAGUNZE,09,,,,EN1109
3125,ENUGU,NKANU EAST,11,UGBAWKA I,10,,,,EN1110
3126,ENUGU,NKANU EAST,11,UGBAWKA II,11,,,,EN1111
3127,ENUGU,NKANU EAST,11,MOMEH,12,,,,EN1112
3128,ENUGU,NKANU EAST,11,MBURUBU,13,,,,EN1113
3129,ENUGU,NKANU EAST,11,OWO,14,,,,EN1114
3130,ENUGU,NKANU WEST,12,AGBANI,01,,,,EN1201
3131,ENUGU,NKANU WEST,12,AMURRI,02,,,,EN1202
3132,ENUGU,NKANU WEST,12,AKEGBE-UGWU (OKWUO),03,,,,EN1203
3133,ENUGU,NKANU WEST,12,AMODU,04,,,,EN1204
3134,ENUGU,NKANU WEST,12,OBUOFFIA,05,,,,EN1205
3135,ENUGU,NKANU WEST,12,OBE,06,,,,EN1206
3136,ENUGU,NKANU WEST,12,OZALLA,07,,,,EN1207
3137,ENUGU,NKANU WEST,12,AKPUGO I,08,,,,EN1208
3138,ENUGU,NKANU WEST,12,AKPUGO II,09,,,,EN1209
3139,ENUGU,NKANU WEST,12,AKPUGO III,10,,,,EN1210
3140,ENUGU,NKANU WEST,12,AKPUGO IV,11,,,,EN1211
3141,ENUGU,NKANU WEST,12,UMUEZE,12,,,,EN1212
3142,ENUGU,NKANU WEST,12,IBITE AKEGBE UGWU,13,,,,EN1213
3143,ENUGU,NKANU WEST,12,UWANI (AKPUGU I),14,,,,EN1214
3144,ENUGU,NSUKKA,13,OGBOZALLA/IDI,01,,,,EN1301
3145,ENUGU,NSUKKA,13,IBEKU,02,,,,EN1302
3146,ENUGU,NSUKKA,13,ALOR-UNO,03,,,,EN1303
3147,ENUGU,NSUKKA,13,EDE-UKWU,04,,,,EN1304
3148,ENUGU,NSUKKA,13,EDE-NTA,05,,,,EN1305
3149,ENUGU,NSUKKA,13,EDE-ANI,06,,,,EN1306
3150,ENUGU,NSUKKA,13,AKPA/OZZI,07,,,,EN1307
3151,ENUGU,NSUKKA,13,AGBEMERE/UMABOR,08,,,,EN1308
3152,ENUGU,NSUKKA,13,EHA-UNO,09,,,,EN1309
3153,ENUGU,NSUKKA,13,EHA-NDIAGU,10,,,,EN1310
3154,ENUGU,NSUKKA,13,IBAGWANI/IBAGWAGA OKPALIGBO,11,,,,EN1311
3155,ENUGU,NSUKKA,13,EJUONA/UWANI,12,,,,EN1312
3156,ENUGU,NSUKKA,13,AKALITE,13,,,,EN1313
3157,ENUGU,NSUKKA,13,MKPUNANO,14,,,,EN1314
3158,ENUGU,NSUKKA,13,IHE,15,,,,EN1315
3159,ENUGU,NSUKKA,13,NNU,16,,,,EN1316
3160,ENUGU,NSUKKA,13,OWERRE/UMUOYO,17,,,,EN1317
3161,ENUGU,NSUKKA,13,OBIMO/IKWOKA,18,,,,EN1318
3162,ENUGU,NSUKKA,13,OKPUJE/OKUTU ANU,19,,,,EN1319
3163,ENUGU,NSUKKA,13,OBUKPA,20,,,,EN1320
3164,ENUGU,OJI-RIVER,14,OJI-RIVER I,01,,,,EN1401
3165,ENUGU,OJI-RIVER,14,OJI-RIVER II,02,,,,EN1402
3166,ENUGU,OJI-RIVER,14,OJI-RIVER III,03,,,,EN1403
3167,ENUGU,OJI-RIVER,14,OJI-RIVER IV,04,,,,EN1404
3168,ENUGU,OJI-RIVER,14,UGWUOBA I,05,,,,EN1405
3169,ENUGU,OJI-RIVER,14,UGWUOBA II,06,,,,EN1406
3170,ENUGU,OJI-RIVER,14,UGWUOBA III,07,,,,EN1407
3171,ENUGU,OJI-RIVER,14,ACHIAGU I,08,,,,EN1408
3172,ENUGU,OJI-RIVER,14,ACHIAGU II,09,,,,EN1409
3173,ENUGU,OJI-RIVER,14,ACHIAGU III,10,,,,EN1410
3174,ENUGU,OJI-RIVER,14,ACHIUNO I,11,,,,EN1411
3175,ENUGU,OJI-RIVER,14,ACHIUNO II,12,,,,EN1412
3176,ENUGU,OJI-RIVER,14,ACHIUNO III,13,,,,EN1413
3177,ENUGU,OJI-RIVER,14,ACHIUNO IV,14,,,,EN1414
3178,ENUGU,OJI-RIVER,14,INYI  1,15,,,,EN1415
3179,ENUGU,OJI-RIVER,14,INYI 11,16,,,,EN1416
3180,ENUGU,OJI-RIVER,14,INYI 111,17,,,,EN1417
3181,ENUGU,OJI-RIVER,14,INYI IV,18,,,,EN1418
3182,ENUGU,OJI-RIVER,14,AWLAW,19,,,,EN1419
3183,ENUGU,OJI-RIVER,14,AKPUGO-EZE,20,,,,EN1420
3184,ENUGU,UDENU,15,AMALA,01,,,,EN1501
3185,ENUGU,UDENU,15,EZIMO,02,,,,EN1502
3186,ENUGU,UDENU,15,IMILIKE,03,,,,EN1503
3187,ENUGU,UDENU,15,OBOLLO-AFOR,04,,,,EN1504
3188,ENUGU,UDENU,15,OBOLO-ETITI,05,,,,EN1505
3189,ENUGU,UDENU,15,OBOLLO-EKE,06,,,,EN1506
3190,ENUGU,UDENU,15,OGBODU-ABA,07,,,,EN1507
3191,ENUGU,UDENU,15,ORBA 1,08,,,,EN1508
3192,ENUGU,UDENU,15,ORBA 11,09,,,,EN1509
3193,ENUGU,UDENU,15,UDENEDEM,10,,,,EN1510
3194,ENUGU,UDI,16,UDI/AGBUDU,01,,,,EN1601
3195,ENUGU,UDI,16,NSUDE,02,,,,EN1602
3196,ENUGU,UDI,16,UMUAGA,03,,,,EN1603
3197,ENUGU,UDI,16,UMUABI,04,,,,EN1604
3198,ENUGU,UDI,16,OBINAGU,05,,,,EN1605
3199,ENUGU,UDI,16,NACHI,06,,,,EN1606
3200,ENUGU,UDI,16,ABIA,07,,,,EN1607
3201,ENUGU,UDI,16,NGWO ASA,08,,,,EN1608
3202,ENUGU,UDI,16,NGWO UNO,09,,,,EN1609
3203,ENUGU,UDI,16,EBE,10,,,,EN1610
3204,ENUGU,UDI,16,AWHUM/UKANA,11,,,,EN1611
3205,ENUGU,UDI,16,EGEDE/UMUOKA,12,,,,EN1612
3206,ENUGU,UDI,16,AKPAWUME/NZE,13,,,,EN1613
3207,ENUGU,UDI,16,AFFA/OGHU/IKONO,14,,,,EN1614
3208,ENUGU,UDI,16,ABOR,15,,,,EN1615
