#,WARD NAME,WARD CODE,LGA NAME,LGA CODE,State Constituency,,Federal Constituency,,Senatorial District,,STATE
155,UMUAHIA URBAN I,05,UMUAHIA NORTH,15,,,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
156,UMUAHIA URBAN II,06,UMUAHIA NORTH,15,,,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
157,UMUAHIA URBAN III,07,UMUAHIA NORTH,15,,,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
158,NKWOACHARA,08,UMUAHIA NORTH,15,,,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
159,NKWOEGWU,09,UMUAHIA NORTH,15,,,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
160,AFUGIRI,10,UMUAHIA NORTH,15,,,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
161,UMUHU,11,UMUAHIA NORTH,15,,,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
162,ISINGWU,12,UMUAHIA NORTH,15,,,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
163,EZELEKE/OGBO DIUKWU,01,UMUAHIA SOUTH,16,UMUAHIA SOUTH,SC/24/AB,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
164,OMAEGWU,02,UMUAHIA SOUTH,16,UMUAHIA SOUTH,SC/24/AB,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
165,OHIAOCHA,03,UMUAHIA SOUTH,16,UMUAHIA SOUTH,SC/24/AB,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
166,AMIAUKWU I,04,UMUAHIA SOUTH,16,UMUAHIA SOUTH,SC/24/AB,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
167,AMIAUKWU II,05,UMUAHIA SOUTH,16,UMUAHIA SOUTH,SC/24/AB,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
168,OLD UMUAHIA,06,UMUAHIA SOUTH,16,UMUAHIA SOUTH,SC/24/AB,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
169,AMAKAMA,07,UMUAHIA SOUTH,16,UMUAHIA SOUTH,SC/24/AB,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
170,UBAKALA ‘A’,08,UMUAHIA SOUTH,16,UMUAHIA SOUTH,SC/24/AB,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
171,NSIRIMO,09,UMUAHIA SOUTH,16,UMUAHIA SOUTH,SC/24/AB,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
172,UBAKALA ‘B’,10,UMUAHIA SOUTH,16,UMUAHIA SOUTH,SC/24/AB,Umuahia North/ Umuahia South/ Ikwuano,FC/007/AB,ABIA CENTRAL,SD/002/AB,ABIA
173,AMUDA,01,UMU-NNEOCHI,17,UMUNNEOCHI,SC/17/AB,Isuikwuato/Umu-Nneochi,FC/005/AB,ABIA NORTH,SD/001/AB,ABIA
174,UMUAKU,02,UMU-NNEOCHI,17,UMUNNEOCHI,SC/17/AB,Isuikwuato/Umu-Nneochi,FC/005/AB,ABIA NORTH,SD/001/AB,ABIA
175,MBALA/ACHARA,03,UMU-NNEOCHI,17,UMUNNEOCHI,SC/17/AB,Isuikwuato/Umu-Nneochi,FC/005/AB,ABIA NORTH,SD/001/AB,ABIA
176,EZIN GODO,04,UMU-NNEOCHI,17,UMUNNEOCHI,SC/17/AB,Isuikwuato/Umu-Nneochi,FC/005/AB,ABIA NORTH,SD/001/AB,ABIA
177,NDIAWA/UMUELEM/IHIE/AMORIE,05,UMU-NNEOCHI,17,UMUNNEOCHI,SC/17/AB,Isuikwuato/Umu-Nneochi,FC/005/AB,ABIA NORTH,SD/001/AB,ABIA
178,EZIAMA-UGWU,06,UMU-NNEOCHI,17,UMUNNEOCHI,SC/17/AB,Isuikwuato/Umu-Nneochi,FC/005/AB,ABIA NORTH,SD/001/AB,ABIA
179,EZIAMA-AGBO,07,UMU-NNEOCHI,17,UMUNNEOCHI,SC/17/AB,Isuikwuato/Umu-Nneochi,FC/005/AB,ABIA NORTH,SD/001/AB,ABIA
180,UBAHU/AKAWA/AROIKPA,08,UMU-NNEOCHI,17,UMUNNEOCHI,SC/17/AB,Isuikwuato/Umu-Nneochi,FC/005/AB,ABIA NORTH,SD/001/AB,ABIA
181,UMUCHIEZE I,09,UMU-NNEOCHI,17,UMUNNEOCHI,SC/17/AB,Isuikwuato/Umu-Nneochi,FC/005/AB,ABIA NORTH,SD/001/AB,ABIA
182,UMUCHIEZE II,10,UMU-NNEOCHI,17,UMUNNEOCHI,SC/17/AB,Isuikwuato/Umu-Nneochi,FC/005/AB,ABIA NORTH,SD/001/AB,ABIA
183,UMUCHIEZE III,11,UMU-NNEOCHI,17,UMUNNEOCHI,SC/17/AB,Isuikwuato/Umu-Nneochi,FC/005/AB,ABIA NORTH,SD/001/AB,ABIA
184,OBINOLU/OBIAGU/LOMARA,12,UMU-NNEOCHI,17,UMUNNEOCHI,SC/17/AB,Isuikwuato/Umu-Nneochi,FC/005/AB,ABIA NORTH,SD/001/AB,ABIA
185,BILLE,01,DEMSA,01,,,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
186,BORRONG,02,DEMSA,01,,,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
187,DEMSA,03,DEMSA,01,,,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
188,DILLI,04,DEMSA,01,,,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
189,DONG,05,DEMSA,01,,,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
190,DWAM,06,DEMSA,01,,,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
191,GWAMBA,07,DEMSA,01,,,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
192,KPASHAM,08,DEMSA,01,,,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
193,MBULA-KULI,09,DEMSA,01,,,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
194,NASSARAWO DEMSA,10,DEMSA,01,,,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
195,BETI,01,FURORE,02,FUFORE/GURIN,SC/38/AD,Furore/Song,FC/010/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
196,FARANG,02,FURORE,02,FUFORE/GURIN,SC/38/AD,Furore/Song,FC/010/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
197,FURORE,03,FURORE,02,FUFORE/GURIN,SC/38/AD,Furore/Song,FC/010/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
198,GURIN,04,FURORE,02,FUFORE/GURIN,SC/38/AD,Furore/Song,FC/010/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
199,KARLAHI,05,FURORE,02,VERRE,SC/39/AD,Furore/Song,FC/010/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
200,MAYO-INE,06,FURORE,02,VERRE,SC/39/AD,Furore/Song,FC/010/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
201,PARIYA,07,FURORE,02,FUFORE/GURIN,SC/38/AD,Furore/Song,FC/010/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
202,RIBADU,08,FURORE,02,FUFORE/GURIN,SC/38/AD,Furore/Song,FC/010/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
203,UKI TUKI,09,FURORE,02,VERRE,SC/39/AD,Furore/Song,FC/010/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
204,WURO BOKKI,10,FURORE,02,FUFORE/GURIN,SC/38/AD,Furore/Song,FC/010/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
205,YADIM,11,FURORE,02,VERRE,SC/39/AD,Furore/Song,FC/010/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
206,BAKARI GUSO,01,GANYE,03,GANYE,SC/34/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
207,GAMU,02,GANYE,03,GANYE,SC/34/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
208,GANYE I,03,GANYE,03,GANYE,SC/34/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
209,GANYE II,04,GANYE,03,GANYE,SC/34/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
210,GURUM,05,GANYE,03,GANYE,SC/34/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
211,JAGGU,06,GANYE,03,GANYE,SC/34/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
212,SAGASUMI,07,GANYE,03,GANYE,SC/34/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
213,SUGU,08,GANYE,03,GANYE,SC/34/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
214,TIMDORE,09,GANYE,03,GANYE,SC/34/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
215,YEBBI,10,GANYE,03,GANYE,SC/34/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
216,DAKRI,01,GEREI,04,GIREI,SC/33/AD,Yola North/Yola South/Girei,FC/016/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
217,DAMARE,02,GEREI,04,GIREI,SC/33/AD,Yola North/Yola South/Girei,FC/016/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
218,GEREI I,03,GEREI,04,GIREI,SC/33/AD,Yola North/Yola South/Girei,FC/016/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
219,GEREI II,04,GEREI,04,GIREI,SC/33/AD,Yola North/Yola South/Girei,FC/016/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
220,GERENG,05,GEREI,04,GIREI,SC/33/AD,Yola North/Yola South/Girei,FC/016/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
221,JERA BAKARI,06,GEREI,04,GIREI,SC/33/AD,Yola North/Yola South/Girei,FC/016/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
222,JERA BONYO,07,GEREI,04,GIREI,SC/33/AD,Yola North/Yola South/Girei,FC/016/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
223,MODIRE/VINIKILANG,08,GEREI,04,GIREI,SC/33/AD,Yola North/Yola South/Girei,FC/016/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
224,TAMBO,09,GEREI,04,GIREI,SC/33/AD,Yola North/Yola South/Girei,FC/016/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
225,WURO DOLE,10,GEREI,04,GIREI,SC/33/AD,Yola North/Yola South/Girei,FC/016/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
226,BOGA,01,GOMBI,05,GOMBI,SC/44/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
227,DUWA,02,GOMBI,05,GOMBI,SC/44/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
228,GA’ANDA,03,GOMBI,05,GOMBI,SC/44/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
229,GABUN,04,GOMBI,05,GOMBI,SC/44/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
230,GARKIDA,05,GOMBI,05,GOMBI,SC/44/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
231,GOMBI NORTH,06,GOMBI,05,GOMBI,SC/44/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
232,GOMBI SOUTH,07,GOMBI,05,GOMBI,SC/44/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
233,GUYAKU,08,GOMBI,05,GOMBI,SC/44/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
234,TAWA,09,GOMBI,05,GOMBI,SC/44/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
235,YANG,10,GOMBI,05,GOMBI,SC/44/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
236,BANJIRAM,01,GUYUK,06,GUYUK,SC/49/AD,Guyuk/Shelleng,FC/013/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
237,BOBINI,02,GUYUK,06,GUYUK,SC/49/AD,Guyuk/Shelleng,FC/013/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
238,BODENO,03,GUYUK,06,GUYUK,SC/49/AD,Guyuk/Shelleng,FC/013/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
239,CHIKILA,04,GUYUK,06,GUYUK,SC/49/AD,Guyuk/Shelleng,FC/013/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
240,DUKUL,05,GUYUK,06,GUYUK,SC/49/AD,Guyuk/Shelleng,FC/013/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
241,DUMNA,06,GUYUK,06,GUYUK,SC/49/AD,Guyuk/Shelleng,FC/013/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
242,GUYUK,07,GUYUK,06,GUYUK,SC/49/AD,Guyuk/Shelleng,FC/013/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
243,KOLA,08,GUYUK,06,GUYUK,SC/49/AD,Guyuk/Shelleng,FC/013/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
244,LOKORO,09,GUYUK,06,GUYUK,SC/49/AD,Guyuk/Shelleng,FC/013/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
245,PUROKAYO,10,GUYUK,06,GUYUK,SC/49/AD,Guyuk/Shelleng,FC/013/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
246,BANGSHIKA,01,HONG,07,HONG,SC/41/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
247,DAKSIRI,02,HONG,07,HONG,SC/41/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
248,GARAHA,03,HONG,07,UBA/GAYA,SC/40/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
249,GAYA SILKAMI,04,HONG,07,UBA/GAYA,SC/40/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
250,HILDI,05,HONG,07,UBA/GAYA,SC/40/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
251,HONG,06,HONG,07,HONG,SC/41/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
252,HUSHEREZUM,07,HONG,07,HONG,SC/41/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
253,KWARHI,08,HONG,07,UBA/GAYA,SC/40/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
254,MAYO LOPE,09,HONG,07,UBA/GAYA,SC/40/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
255,SHANGUI,10,HONG,07,HONG,SC/41/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
256,THILBANG,11,HONG,07,HONG,SC/41/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
257,UBA,12,HONG,07,UBA/GAYA,SC/40/AD,Gombi/Hong,FC/012/AD,ADAMAWA CENTRAL,SD/006/AD,ADAMAWA
258,DANABA,01,JADA,08,,,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
259,JADA I,02,JADA,08,JADA/MBULO,SC/37/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
260,JABA II,03,JADA,08,JADA/MBULO,SC/37/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
261,KOMA I,04,JADA,08,KOMA/LEKO,SC/36/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
262,KOMA II,05,JADA,08,KOMA/LEKO,SC/36/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
263,LEKO,06,JADA,08,KOMA/LEKO,SC/36/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
264,MAPEO,07,JADA,08,KOMA/LEKO,SC/36/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
265,MAYOKALAYE,08,JADA,08,JADA/MBULO,SC/37/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
266,MBULO,09,JADA,08,JADA/MBULO,SC/37/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
267,NYIBANGO,10,JADA,08,JADA/MBULO,SC/37/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
268,YELLI,11,JADA,08,KOMA/LEKO,SC/36/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
269,DUBWANGUN,01,LAMURDE,09,LAMURDE,SC/31/AD,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
270,GYWANA,02,LAMURDE,09,LAMURDE,SC/31/AD,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
271,LAFIYA,03,LAMURDE,09,LAMURDE,SC/31/AD,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
272,LAMURDE,04,LAMURDE,09,LAMURDE,SC/31/AD,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
273,NGBAKOWO,05,LAMURDE,09,LAMURDE,SC/31/AD,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
274,NGBEBONGUN,06,LAMURDE,09,LAMURDE,SC/31/AD,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
275,OPALO,07,LAMURDE,09,LAMURDE,SC/31/AD,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
276,RIGANGE,08,LAMURDE,09,LAMURDE,SC/31/AD,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
277,SUWA,09,LAMURDE,09,LAMURDE,SC/31/AD,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
278,WADUKU,10,LAMURDE,09,LAMURDE,SC/31/AD,Demsa/Numan/Lamurde,FC/009/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
279,BEBEL,01,MADAGALI,10,MADAGALI,SC/46/AD,Madagali/Michika,FC/014/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
280,DUHU/SHUWA,02,MADAGALI,10,MADAGALI,SC/46/AD,Madagali/Michika,FC/014/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
281,GULAK,03,MADAGALI,10,MADAGALI,SC/46/AD,Madagali/Michika,FC/014/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
282,HYAMBULA,04,MADAGALI,10,MADAGALI,SC/46/AD,Madagali/Michika,FC/014/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
283,K/WURO NGAYANDI,05,MADAGALI,10,MADAGALI,SC/46/AD,Madagali/Michika,FC/014/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
284,MADAGALI,06,MADAGALI,10,MADAGALI,SC/46/AD,Madagali/Michika,FC/014/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
285,PALLAM,07,MADAGALI,10,MADAGALI,SC/46/AD,Madagali/Michika,FC/014/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
286,SHELMI/VAPURA,08,MADAGALI,10,MADAGALI,SC/46/AD,Madagali/Michika,FC/014/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
287,WAGGA,09,MADAGALI,10,MADAGALI,SC/46/AD,Madagali/Michika,FC/014/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
288,WULA,10,MADAGALI,10,MADAGALI,SC/46/AD,Madagali/Michika,FC/014/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
289,BEBEL,01,MAIHA,11,MAIHA,SC/47/AD,Maiha/Mubi North/Mubi South,FC/015/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
290,HUMBUTUDI,02,MAIHA,11,MAIHA,SC/47/AD,Maiha/Mubi North/Mubi South,FC/015/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
291,KONKOL,03,MAIHA,11,MAIHA,SC/47/AD,Maiha/Mubi North/Mubi South,FC/015/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
292,MAIHA GARI,04,MAIHA,11,MAIHA,SC/47/AD,Maiha/Mubi North/Mubi South,FC/015/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
293,MANJEKIN,05,MAIHA,11,MAIHA,SC/47/AD,Maiha/Mubi North/Mubi South,FC/015/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
294,MAYO NGULI,06,MAIHA,11,MAIHA,SC/47/AD,Maiha/Mubi North/Mubi South,FC/015/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
295,PAKKA,07,MAIHA,11,MAIHA,SC/47/AD,Maiha/Mubi North/Mubi South,FC/015/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
296,SORAU ‘U’,08,MAIHA,11,MAIHA,SC/47/AD,Maiha/Mubi North/Mubi South,FC/015/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
297,SORAU ‘B’,09,MAIHA,11,MAIHA,SC/47/AD,Maiha/Mubi North/Mubi South,FC/015/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
298,TAMBAJAM,10,MAIHA,11,MAIHA,SC/47/AD,Maiha/Mubi North/Mubi South,FC/015/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
299,BAJAMA,01,MAYO-BELWA,12,NASSARAWA/BINYERI,SC/42/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
300,BINYERI,02,MAYO-BELWA,12,NASSARAWA/BINYERI,SC/42/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
301,GANGFADA,03,MAYO-BELWA,12,NASSARAWA/BINYERI,SC/42/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
302,GENGLE,04,MAYO-BELWA,12,MAYO-BELWA,SC/43/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
303,GOROBI,05,MAYO-BELWA,12,NASSARAWA/BINYERI,SC/42/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
304,MAYO-BELWA,06,MAYO-BELWA,12,MAYO-BELWA,SC/43/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
305,MAYO-FARANG,07,MAYO-BELWA,12,NASSARAWA/BINYERI,SC/42/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
306,NASSARAWO JERENG,08,MAYO-BELWA,12,NASSARAWA/BINYERI,SC/42/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
307,NDIKONG,09,MAYO-BELWA,12,MAYO-BELWA,SC/43/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
308,RIBADU,10,MAYO-BELWA,12,MAYO-BELWA,SC/43/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
309,TOLA,11,MAYO-BELWA,12,NASSARAWA/BINYERI,SC/42/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
310,YOFFO,12,MAYO-BELWA,12,MAYO-BELWA,SC/43/AD,Mayo Belwa/Ganye/Jada /Toungo,FC/011/AD,ADAMAWA SOUTH,SD/005/AD,ADAMAWA
311,BAZZA MARGI,01,MICHIKA,13,MICHIKA,SC/48/AD,Madagali/Michika,FC/014/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
312,FUTUDOU/FUTULES,02,MICHIKA,13,MICHIKA,SC/48/AD,Madagali/Michika,FC/014/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
313,GARTA/GHUNCHI,03,MICHIKA,13,MICHIKA,SC/48/AD,Madagali/Michika,FC/014/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
314,JIGALAMBU,04,MICHIKA,13,MICHIKA,SC/48/AD,Madagali/Michika,FC/014/AD,ADAMAWA NORTH,SD/004/AD,ADAMAWA
